CODIGO_PERSONA|PATERNO_MATERNO|NOMBRE_DOCENTE|MARCACION_BIOMETRICO|SENTIDO_RELOJ
88000009|Salas Castillo|Lucia Sofia|2026-06-16 07:55:19|entrada
88000009|Salas Castillo|Lucia Sofia|2026-06-16 13:01:55|salida
88000009|Salas Castillo|Lucia Sofia|2026-06-17 07:56:20|entrada
88000009|Salas Castillo|Lucia Sofia|2026-06-17 13:03:56|salida
88000009|Salas Castillo|Lucia Sofia|2026-06-18 07:57:21|entrada
88000009|Salas Castillo|Lucia Sofia|2026-06-18 13:05:57|salida
88000009|Salas Castillo|Lucia Sofia|2026-06-19 07:58:22|entrada
88000009|Salas Castillo|Lucia Sofia|2026-06-19 13:07:58|salida
88000009|Salas Castillo|Lucia Sofia|2026-06-22 07:46:25|entrada
88000009|Salas Castillo|Lucia Sofia|2026-06-22 13:03:01|salida
88000009|Salas Castillo|Lucia Sofia|2026-06-23 07:47:26|entrada
88000009|Salas Castillo|Lucia Sofia|2026-06-23 13:05:02|salida
88000009|Salas Castillo|Lucia Sofia|2026-06-24 07:48:27|entrada
88000009|Salas Castillo|Lucia Sofia|2026-06-24 13:07:03|salida
88000009|Salas Castillo|Lucia Sofia|2026-06-25 07:49:28|entrada
88000009|Salas Castillo|Lucia Sofia|2026-06-25 13:09:04|salida
88000009|Salas Castillo|Lucia Sofia|2026-06-26 07:50:29|entrada
88000009|Salas Castillo|Lucia Sofia|2026-06-26 13:01:05|salida
88000009|Salas Castillo|Lucia Sofia|2026-06-29 07:53:32|entrada
88000009|Salas Castillo|Lucia Sofia|2026-06-29 13:07:08|salida
88000009|Salas Castillo|Lucia Sofia|2026-06-30 07:54:33|entrada
88000009|Salas Castillo|Lucia Sofia|2026-06-30 13:09:09|salida
88000010|Paredes Medina|Pedro Victor|2026-06-01 07:56:11|entrada
88000010|Paredes Medina|Pedro Victor|2026-06-01 13:02:51|salida
88000010|Paredes Medina|Pedro Victor|2026-06-02 07:57:12|entrada
88000010|Paredes Medina|Pedro Victor|2026-06-02 13:04:52|salida
88000010|Paredes Medina|Pedro Victor|2026-06-03 07:58:13|entrada
88000010|Paredes Medina|Pedro Victor|2026-06-03 13:06:53|salida
88000010|Paredes Medina|Pedro Victor|2026-06-04 07:59:14|entrada
88000010|Paredes Medina|Pedro Victor|2026-06-04 13:08:54|salida
88000010|Paredes Medina|Pedro Victor|2026-06-05 07:45:15|entrada
88000010|Paredes Medina|Pedro Victor|2026-06-05 13:00:55|salida
88000010|Paredes Medina|Pedro Victor|2026-06-08 07:48:18|entrada
88000010|Paredes Medina|Pedro Victor|2026-06-08 13:06:58|salida
88000010|Paredes Medina|Pedro Victor|2026-06-09 07:49:19|entrada
88000010|Paredes Medina|Pedro Victor|2026-06-09 13:08:59|salida
88000010|Paredes Medina|Pedro Victor|2026-06-10 07:50:20|entrada
88000010|Paredes Medina|Pedro Victor|2026-06-10 13:00:00|salida
88000010|Paredes Medina|Pedro Victor|2026-06-11 07:51:21|entrada
88000010|Paredes Medina|Pedro Victor|2026-06-11 13:02:01|salida
88000010|Paredes Medina|Pedro Victor|2026-06-12 07:52:22|entrada
88000010|Paredes Medina|Pedro Victor|2026-06-12 13:04:02|salida
88000010|Paredes Medina|Pedro Victor|2026-06-15 07:55:25|entrada
88000010|Paredes Medina|Pedro Victor|2026-06-15 13:00:05|salida
88000010|Paredes Medina|Pedro Victor|2026-06-16 07:56:26|entrada
88000010|Paredes Medina|Pedro Victor|2026-06-16 13:02:06|salida
88000010|Paredes Medina|Pedro Victor|2026-06-17 07:57:27|entrada
88000010|Paredes Medina|Pedro Victor|2026-06-17 13:04:07|salida
88000010|Paredes Medina|Pedro Victor|2026-06-18 07:58:28|entrada
88000010|Paredes Medina|Pedro Victor|2026-06-18 13:06:08|salida
88000010|Paredes Medina|Pedro Victor|2026-06-19 07:59:29|entrada
88000010|Paredes Medina|Pedro Victor|2026-06-19 13:08:09|salida
88000010|Paredes Medina|Pedro Victor|2026-06-22 07:47:32|entrada
88000010|Paredes Medina|Pedro Victor|2026-06-22 13:04:12|salida
88000010|Paredes Medina|Pedro Victor|2026-06-23 07:48:33|entrada
88000010|Paredes Medina|Pedro Victor|2026-06-23 13:06:13|salida
88000010|Paredes Medina|Pedro Victor|2026-06-24 07:49:34|entrada
88000010|Paredes Medina|Pedro Victor|2026-06-24 13:08:14|salida
88000010|Paredes Medina|Pedro Victor|2026-06-25 07:50:35|entrada
88000010|Paredes Medina|Pedro Victor|2026-06-25 13:00:15|salida
88000010|Paredes Medina|Pedro Victor|2026-06-26 07:51:36|entrada
88000010|Paredes Medina|Pedro Victor|2026-06-26 13:02:16|salida
88000010|Paredes Medina|Pedro Victor|2026-06-29 07:54:39|entrada
88000010|Paredes Medina|Pedro Victor|2026-06-29 13:08:19|salida
88000010|Paredes Medina|Pedro Victor|2026-06-30 07:55:40|entrada
88000010|Paredes Medina|Pedro Victor|2026-06-30 13:00:20|salida
88000011|Chavez Aguilar|Carmen Ana|2026-06-01 07:57:18|entrada
88000011|Chavez Aguilar|Carmen Ana|2026-06-01 13:03:02|salida
88000011|Chavez Aguilar|Carmen Ana|2026-06-02 07:58:19|entrada
88000011|Chavez Aguilar|Carmen Ana|2026-06-02 13:05:03|salida
88000011|Chavez Aguilar|Carmen Ana|2026-06-03 07:59:20|entrada
88000011|Chavez Aguilar|Carmen Ana|2026-06-03 13:07:04|salida
88000011|Chavez Aguilar|Carmen Ana|2026-06-04 07:45:21|entrada
88000011|Chavez Aguilar|Carmen Ana|2026-06-04 13:09:05|salida
88000011|Chavez Aguilar|Carmen Ana|2026-06-05 07:46:22|entrada
88000011|Chavez Aguilar|Carmen Ana|2026-06-05 13:01:06|salida
88000011|Chavez Aguilar|Carmen Ana|2026-06-08 07:49:25|entrada
88000011|Chavez Aguilar|Carmen Ana|2026-06-08 13:07:09|salida
88000011|Chavez Aguilar|Carmen Ana|2026-06-09 07:50:26|entrada
88000011|Chavez Aguilar|Carmen Ana|2026-06-09 13:09:10|salida
88000011|Chavez Aguilar|Carmen Ana|2026-06-10 07:51:27|entrada
88000011|Chavez Aguilar|Carmen Ana|2026-06-10 13:01:11|salida
88000011|Chavez Aguilar|Carmen Ana|2026-06-11 07:52:28|entrada
88000011|Chavez Aguilar|Carmen Ana|2026-06-11 13:03:12|salida
88000011|Chavez Aguilar|Carmen Ana|2026-06-12 07:53:29|entrada
88000011|Chavez Aguilar|Carmen Ana|2026-06-12 13:05:13|salida
88000011|Chavez Aguilar|Carmen Ana|2026-06-15 07:56:32|entrada
88000011|Chavez Aguilar|Carmen Ana|2026-06-15 13:01:16|salida
88000011|Chavez Aguilar|Carmen Ana|2026-06-16 07:57:33|entrada
88000011|Chavez Aguilar|Carmen Ana|2026-06-16 13:03:17|salida
88000011|Chavez Aguilar|Carmen Ana|2026-06-17 07:58:34|entrada
88000011|Chavez Aguilar|Carmen Ana|2026-06-17 13:05:18|salida
88000011|Chavez Aguilar|Carmen Ana|2026-06-18 07:59:35|entrada
88000011|Chavez Aguilar|Carmen Ana|2026-06-18 13:07:19|salida
88000011|Chavez Aguilar|Carmen Ana|2026-06-19 07:45:36|entrada
88000011|Chavez Aguilar|Carmen Ana|2026-06-19 13:09:20|salida
88000011|Chavez Aguilar|Carmen Ana|2026-06-22 07:48:39|entrada
88000011|Chavez Aguilar|Carmen Ana|2026-06-22 13:05:23|salida
88000011|Chavez Aguilar|Carmen Ana|2026-06-23 07:49:40|entrada
88000011|Chavez Aguilar|Carmen Ana|2026-06-23 13:07:24|salida
88000011|Chavez Aguilar|Carmen Ana|2026-06-24 07:50:41|entrada
88000011|Chavez Aguilar|Carmen Ana|2026-06-24 13:09:25|salida
88000011|Chavez Aguilar|Carmen Ana|2026-06-25 07:51:42|entrada
88000011|Chavez Aguilar|Carmen Ana|2026-06-25 13:01:26|salida
88000011|Chavez Aguilar|Carmen Ana|2026-06-26 07:52:43|entrada
88000011|Chavez Aguilar|Carmen Ana|2026-06-26 13:03:27|salida
88000011|Chavez Aguilar|Carmen Ana|2026-06-29 07:55:46|entrada
88000011|Chavez Aguilar|Carmen Ana|2026-06-29 13:09:30|salida
88000011|Chavez Aguilar|Carmen Ana|2026-06-30 07:56:47|entrada
88000011|Chavez Aguilar|Carmen Ana|2026-06-30 13:01:31|salida
88000012|Ramos Cruz|Jose Luis|2026-06-01 07:58:25|entrada
88000012|Ramos Cruz|Jose Luis|2026-06-01 13:04:13|salida
88000012|Ramos Cruz|Jose Luis|2026-06-02 07:59:26|entrada
88000012|Ramos Cruz|Jose Luis|2026-06-02 13:06:14|salida
88000012|Ramos Cruz|Jose Luis|2026-06-03 07:45:27|entrada
88000012|Ramos Cruz|Jose Luis|2026-06-03 13:08:15|salida
88000012|Ramos Cruz|Jose Luis|2026-06-04 07:46:28|entrada
88000012|Ramos Cruz|Jose Luis|2026-06-04 13:00:16|salida
88000012|Ramos Cruz|Jose Luis|2026-06-05 07:47:29|entrada
88000012|Ramos Cruz|Jose Luis|2026-06-05 13:02:17|salida
88000012|Ramos Cruz|Jose Luis|2026-06-08 07:50:32|entrada
88000012|Ramos Cruz|Jose Luis|2026-06-08 13:08:20|salida
88000012|Ramos Cruz|Jose Luis|2026-06-09 07:51:33|entrada
88000012|Ramos Cruz|Jose Luis|2026-06-09 13:00:21|salida
88000012|Ramos Cruz|Jose Luis|2026-06-10 07:52:34|entrada
88000012|Ramos Cruz|Jose Luis|2026-06-10 13:02:22|salida
88000012|Ramos Cruz|Jose Luis|2026-06-11 07:53:35|entrada
88000012|Ramos Cruz|Jose Luis|2026-06-11 13:04:23|salida
88000012|Ramos Cruz|Jose Luis|2026-06-12 07:54:36|entrada
88000012|Ramos Cruz|Jose Luis|2026-06-12 13:06:24|salida
88000012|Ramos Cruz|Jose Luis|2026-06-15 07:57:39|entrada
88000012|Ramos Cruz|Jose Luis|2026-06-15 13:02:27|salida
88000012|Ramos Cruz|Jose Luis|2026-06-16 07:58:40|entrada
88000012|Ramos Cruz|Jose Luis|2026-06-16 13:04:28|salida
88000012|Ramos Cruz|Jose Luis|2026-06-17 07:59:41|entrada
88000012|Ramos Cruz|Jose Luis|2026-06-17 13:06:29|salida
88000012|Ramos Cruz|Jose Luis|2026-06-18 07:45:42|entrada
88000012|Ramos Cruz|Jose Luis|2026-06-18 13:08:30|salida
88000012|Ramos Cruz|Jose Luis|2026-06-19 07:46:43|entrada
88000012|Ramos Cruz|Jose Luis|2026-06-19 13:00:31|salida
88000012|Ramos Cruz|Jose Luis|2026-06-22 07:49:46|entrada
88000012|Ramos Cruz|Jose Luis|2026-06-22 13:06:34|salida
88000012|Ramos Cruz|Jose Luis|2026-06-23 07:50:47|entrada
88000012|Ramos Cruz|Jose Luis|2026-06-23 13:08:35|salida
88000012|Ramos Cruz|Jose Luis|2026-06-24 07:51:48|entrada
88000012|Ramos Cruz|Jose Luis|2026-06-24 13:00:36|salida
88000012|Ramos Cruz|Jose Luis|2026-06-25 07:52:49|entrada
88000012|Ramos Cruz|Jose Luis|2026-06-25 13:02:37|salida
88000012|Ramos Cruz|Jose Luis|2026-06-26 07:53:50|entrada
88000012|Ramos Cruz|Jose Luis|2026-06-26 13:04:38|salida
88000012|Ramos Cruz|Jose Luis|2026-06-29 07:56:53|entrada
88000012|Ramos Cruz|Jose Luis|2026-06-29 13:00:41|salida
88000012|Ramos Cruz|Jose Luis|2026-06-30 07:57:54|entrada
88000012|Ramos Cruz|Jose Luis|2026-06-30 13:02:42|salida
88000013|Gutierrez Mendoza|Teresa Maria|2026-06-01 07:59:32|entrada
88000013|Gutierrez Mendoza|Teresa Maria|2026-06-01 13:05:24|salida
88000013|Gutierrez Mendoza|Teresa Maria|2026-06-02 07:45:33|entrada
88000013|Gutierrez Mendoza|Teresa Maria|2026-06-02 13:07:25|salida
88000013|Gutierrez Mendoza|Teresa Maria|2026-06-03 07:46:34|entrada
88000013|Gutierrez Mendoza|Teresa Maria|2026-06-03 13:09:26|salida
88000013|Gutierrez Mendoza|Teresa Maria|2026-06-04 07:47:35|entrada
88000013|Gutierrez Mendoza|Teresa Maria|2026-06-04 13:01:27|salida
88000013|Gutierrez Mendoza|Teresa Maria|2026-06-05 07:48:36|entrada
88000013|Gutierrez Mendoza|Teresa Maria|2026-06-05 13:03:28|salida
88000013|Gutierrez Mendoza|Teresa Maria|2026-06-08 07:51:39|entrada
88000013|Gutierrez Mendoza|Teresa Maria|2026-06-08 13:09:31|salida
88000013|Gutierrez Mendoza|Teresa Maria|2026-06-09 07:52:40|entrada
88000013|Gutierrez Mendoza|Teresa Maria|2026-06-09 13:01:32|salida
88000013|Gutierrez Mendoza|Teresa Maria|2026-06-10 07:53:41|entrada
88000013|Gutierrez Mendoza|Teresa Maria|2026-06-10 13:03:33|salida
88000013|Gutierrez Mendoza|Teresa Maria|2026-06-11 07:54:42|entrada
88000013|Gutierrez Mendoza|Teresa Maria|2026-06-11 13:05:34|salida
88000013|Gutierrez Mendoza|Teresa Maria|2026-06-12 07:55:43|entrada
88000013|Gutierrez Mendoza|Teresa Maria|2026-06-12 13:07:35|salida
88000013|Gutierrez Mendoza|Teresa Maria|2026-06-15 07:58:46|entrada
88000013|Gutierrez Mendoza|Teresa Maria|2026-06-15 13:03:38|salida
88000013|Gutierrez Mendoza|Teresa Maria|2026-06-16 07:59:47|entrada
88000013|Gutierrez Mendoza|Teresa Maria|2026-06-16 13:05:39|salida
88000013|Gutierrez Mendoza|Teresa Maria|2026-06-17 07:45:48|entrada
88000013|Gutierrez Mendoza|Teresa Maria|2026-06-17 13:07:40|salida
88000013|Gutierrez Mendoza|Teresa Maria|2026-06-18 07:46:49|entrada
88000013|Gutierrez Mendoza|Teresa Maria|2026-06-18 13:09:41|salida
88000013|Gutierrez Mendoza|Teresa Maria|2026-06-19 07:47:50|entrada
88000013|Gutierrez Mendoza|Teresa Maria|2026-06-19 13:01:42|salida
88000013|Gutierrez Mendoza|Teresa Maria|2026-06-22 07:50:53|entrada
88000013|Gutierrez Mendoza|Teresa Maria|2026-06-22 13:07:45|salida
88000013|Gutierrez Mendoza|Teresa Maria|2026-06-23 07:51:54|entrada
88000013|Gutierrez Mendoza|Teresa Maria|2026-06-23 13:09:46|salida
88000013|Gutierrez Mendoza|Teresa Maria|2026-06-24 07:52:55|entrada
88000013|Gutierrez Mendoza|Teresa Maria|2026-06-24 13:01:47|salida
88000013|Gutierrez Mendoza|Teresa Maria|2026-06-25 07:53:56|entrada
88000013|Gutierrez Mendoza|Teresa Maria|2026-06-25 13:03:48|salida
88000013|Gutierrez Mendoza|Teresa Maria|2026-06-26 07:54:57|entrada
88000013|Gutierrez Mendoza|Teresa Maria|2026-06-26 13:05:49|salida
88000013|Gutierrez Mendoza|Teresa Maria|2026-06-29 07:57:00|entrada
88000013|Gutierrez Mendoza|Teresa Maria|2026-06-29 13:01:52|salida
88000013|Gutierrez Mendoza|Teresa Maria|2026-06-30 07:58:01|entrada
88000013|Gutierrez Mendoza|Teresa Maria|2026-06-30 13:03:53|salida
88000014|Castillo Mamani|Raul Carlos|2026-06-01 07:45:39|entrada
88000014|Castillo Mamani|Raul Carlos|2026-06-01 13:06:35|salida
88000014|Castillo Mamani|Raul Carlos|2026-06-02 07:46:40|entrada
88000014|Castillo Mamani|Raul Carlos|2026-06-02 13:08:36|salida
88000014|Castillo Mamani|Raul Carlos|2026-06-03 07:47:41|entrada
88000014|Castillo Mamani|Raul Carlos|2026-06-03 13:00:37|salida
88000014|Castillo Mamani|Raul Carlos|2026-06-04 07:48:42|entrada
88000014|Castillo Mamani|Raul Carlos|2026-06-04 13:02:38|salida
88000014|Castillo Mamani|Raul Carlos|2026-06-05 07:49:43|entrada
88000014|Castillo Mamani|Raul Carlos|2026-06-05 13:04:39|salida
88000014|Castillo Mamani|Raul Carlos|2026-06-08 07:52:46|entrada
88000014|Castillo Mamani|Raul Carlos|2026-06-08 13:00:42|salida
88000014|Castillo Mamani|Raul Carlos|2026-06-09 07:53:47|entrada
88000014|Castillo Mamani|Raul Carlos|2026-06-09 13:02:43|salida
88000014|Castillo Mamani|Raul Carlos|2026-06-10 07:54:48|entrada
88000014|Castillo Mamani|Raul Carlos|2026-06-10 13:04:44|salida
88000014|Castillo Mamani|Raul Carlos|2026-06-11 07:55:49|entrada
88000014|Castillo Mamani|Raul Carlos|2026-06-11 13:06:45|salida
88000014|Castillo Mamani|Raul Carlos|2026-06-12 07:56:50|entrada
88000014|Castillo Mamani|Raul Carlos|2026-06-12 13:08:46|salida
88000014|Castillo Mamani|Raul Carlos|2026-06-15 07:59:53|entrada
88000014|Castillo Mamani|Raul Carlos|2026-06-15 13:04:49|salida
88000014|Castillo Mamani|Raul Carlos|2026-06-16 07:45:54|entrada
88000014|Castillo Mamani|Raul Carlos|2026-06-16 13:06:50|salida
88000014|Castillo Mamani|Raul Carlos|2026-06-17 07:46:55|entrada
88000014|Castillo Mamani|Raul Carlos|2026-06-17 13:08:51|salida
88000014|Castillo Mamani|Raul Carlos|2026-06-18 07:47:56|entrada
88000014|Castillo Mamani|Raul Carlos|2026-06-18 13:00:52|salida
88000014|Castillo Mamani|Raul Carlos|2026-06-19 07:48:57|entrada
88000014|Castillo Mamani|Raul Carlos|2026-06-19 13:02:53|salida
88000014|Castillo Mamani|Raul Carlos|2026-06-22 07:51:00|entrada
88000014|Castillo Mamani|Raul Carlos|2026-06-22 13:08:56|salida
88000014|Castillo Mamani|Raul Carlos|2026-06-23 07:52:01|entrada
88000014|Castillo Mamani|Raul Carlos|2026-06-23 13:00:57|salida
88000014|Castillo Mamani|Raul Carlos|2026-06-24 07:53:02|entrada
88000014|Castillo Mamani|Raul Carlos|2026-06-24 13:02:58|salida
88000014|Castillo Mamani|Raul Carlos|2026-06-25 07:54:03|entrada
88000014|Castillo Mamani|Raul Carlos|2026-06-25 13:04:59|salida
88000014|Castillo Mamani|Raul Carlos|2026-06-26 07:55:04|entrada
88000014|Castillo Mamani|Raul Carlos|2026-06-26 13:06:00|salida
88000014|Castillo Mamani|Raul Carlos|2026-06-29 07:58:07|entrada
88000014|Castillo Mamani|Raul Carlos|2026-06-29 13:02:03|salida
88000014|Castillo Mamani|Raul Carlos|2026-06-30 07:59:08|entrada
88000014|Castillo Mamani|Raul Carlos|2026-06-30 13:04:04|salida
88000015|Medina Rojas|Patricia Rosa|2026-06-01 07:46:46|entrada
88000015|Medina Rojas|Patricia Rosa|2026-06-01 13:07:46|salida
88000015|Medina Rojas|Patricia Rosa|2026-06-02 07:47:47|entrada
88000015|Medina Rojas|Patricia Rosa|2026-06-02 13:09:47|salida
88000015|Medina Rojas|Patricia Rosa|2026-06-03 07:48:48|entrada
88000015|Medina Rojas|Patricia Rosa|2026-06-03 13:01:48|salida
88000015|Medina Rojas|Patricia Rosa|2026-06-04 07:49:49|entrada
88000015|Medina Rojas|Patricia Rosa|2026-06-04 13:03:49|salida
88000015|Medina Rojas|Patricia Rosa|2026-06-05 07:50:50|entrada
88000015|Medina Rojas|Patricia Rosa|2026-06-05 13:05:50|salida
88000015|Medina Rojas|Patricia Rosa|2026-06-08 07:53:53|entrada
88000015|Medina Rojas|Patricia Rosa|2026-06-08 13:01:53|salida
88000015|Medina Rojas|Patricia Rosa|2026-06-09 07:54:54|entrada
88000015|Medina Rojas|Patricia Rosa|2026-06-09 13:03:54|salida
88000015|Medina Rojas|Patricia Rosa|2026-06-10 07:55:55|entrada
88000015|Medina Rojas|Patricia Rosa|2026-06-10 13:05:55|salida
88000015|Medina Rojas|Patricia Rosa|2026-06-11 07:56:56|entrada
88000015|Medina Rojas|Patricia Rosa|2026-06-11 13:07:56|salida
88000015|Medina Rojas|Patricia Rosa|2026-06-12 07:57:57|entrada
88000015|Medina Rojas|Patricia Rosa|2026-06-12 13:09:57|salida
88000015|Medina Rojas|Patricia Rosa|2026-06-15 07:45:00|entrada
88000015|Medina Rojas|Patricia Rosa|2026-06-15 13:05:00|salida
88000015|Medina Rojas|Patricia Rosa|2026-06-16 07:46:01|entrada
88000015|Medina Rojas|Patricia Rosa|2026-06-16 13:07:01|salida
88000015|Medina Rojas|Patricia Rosa|2026-06-17 07:47:02|entrada
88000015|Medina Rojas|Patricia Rosa|2026-06-17 13:09:02|salida
88000015|Medina Rojas|Patricia Rosa|2026-06-18 07:48:03|entrada
88000015|Medina Rojas|Patricia Rosa|2026-06-18 13:01:03|salida
88000015|Medina Rojas|Patricia Rosa|2026-06-19 07:49:04|entrada
88000015|Medina Rojas|Patricia Rosa|2026-06-19 13:03:04|salida
88000015|Medina Rojas|Patricia Rosa|2026-06-22 07:52:07|entrada
88000015|Medina Rojas|Patricia Rosa|2026-06-22 13:09:07|salida
88000015|Medina Rojas|Patricia Rosa|2026-06-23 07:53:08|entrada
88000015|Medina Rojas|Patricia Rosa|2026-06-23 13:01:08|salida
88000015|Medina Rojas|Patricia Rosa|2026-06-24 07:54:09|entrada
88000015|Medina Rojas|Patricia Rosa|2026-06-24 13:03:09|salida
88000015|Medina Rojas|Patricia Rosa|2026-06-25 07:55:10|entrada
88000015|Medina Rojas|Patricia Rosa|2026-06-25 13:05:10|salida
88000015|Medina Rojas|Patricia Rosa|2026-06-26 07:56:11|entrada
88000015|Medina Rojas|Patricia Rosa|2026-06-26 13:07:11|salida
88000015|Medina Rojas|Patricia Rosa|2026-06-29 07:59:14|entrada
88000015|Medina Rojas|Patricia Rosa|2026-06-29 13:03:14|salida
88000015|Medina Rojas|Patricia Rosa|2026-06-30 07:45:15|entrada
88000015|Medina Rojas|Patricia Rosa|2026-06-30 13:05:15|salida
88000016|Aguilar Ilacopa|Hugo Jorge|2026-06-01 07:47:53|entrada
88000016|Aguilar Ilacopa|Hugo Jorge|2026-06-01 13:08:57|salida
88000016|Aguilar Ilacopa|Hugo Jorge|2026-06-02 07:48:54|entrada
88000016|Aguilar Ilacopa|Hugo Jorge|2026-06-02 13:00:58|salida
88000016|Aguilar Ilacopa|Hugo Jorge|2026-06-03 07:49:55|entrada
88000016|Aguilar Ilacopa|Hugo Jorge|2026-06-03 13:02:59|salida
88000016|Aguilar Ilacopa|Hugo Jorge|2026-06-04 07:50:56|entrada
88000016|Aguilar Ilacopa|Hugo Jorge|2026-06-04 13:04:00|salida
88000016|Aguilar Ilacopa|Hugo Jorge|2026-06-05 07:51:57|entrada
88000016|Aguilar Ilacopa|Hugo Jorge|2026-06-05 13:06:01|salida
88000016|Aguilar Ilacopa|Hugo Jorge|2026-06-08 07:54:00|entrada
88000016|Aguilar Ilacopa|Hugo Jorge|2026-06-08 13:02:04|salida
88000016|Aguilar Ilacopa|Hugo Jorge|2026-06-09 07:55:01|entrada
88000016|Aguilar Ilacopa|Hugo Jorge|2026-06-09 13:04:05|salida
88000016|Aguilar Ilacopa|Hugo Jorge|2026-06-10 07:56:02|entrada
88000016|Aguilar Ilacopa|Hugo Jorge|2026-06-10 13:06:06|salida
88000016|Aguilar Ilacopa|Hugo Jorge|2026-06-11 07:57:03|entrada
88000016|Aguilar Ilacopa|Hugo Jorge|2026-06-11 13:08:07|salida
88000016|Aguilar Ilacopa|Hugo Jorge|2026-06-12 07:58:04|entrada
88000016|Aguilar Ilacopa|Hugo Jorge|2026-06-12 13:00:08|salida
88000016|Aguilar Ilacopa|Hugo Jorge|2026-06-15 07:46:07|entrada
88000016|Aguilar Ilacopa|Hugo Jorge|2026-06-15 13:06:11|salida
88000016|Aguilar Ilacopa|Hugo Jorge|2026-06-16 07:47:08|entrada
88000016|Aguilar Ilacopa|Hugo Jorge|2026-06-16 13:08:12|salida
88000016|Aguilar Ilacopa|Hugo Jorge|2026-06-17 07:48:09|entrada
88000016|Aguilar Ilacopa|Hugo Jorge|2026-06-17 13:00:13|salida
88000016|Aguilar Ilacopa|Hugo Jorge|2026-06-18 07:49:10|entrada
88000016|Aguilar Ilacopa|Hugo Jorge|2026-06-18 13:02:14|salida
88000016|Aguilar Ilacopa|Hugo Jorge|2026-06-19 07:50:11|entrada
88000016|Aguilar Ilacopa|Hugo Jorge|2026-06-19 13:04:15|salida
88000016|Aguilar Ilacopa|Hugo Jorge|2026-06-22 07:53:14|entrada
88000016|Aguilar Ilacopa|Hugo Jorge|2026-06-22 13:00:18|salida
88000016|Aguilar Ilacopa|Hugo Jorge|2026-06-23 07:54:15|entrada
88000016|Aguilar Ilacopa|Hugo Jorge|2026-06-23 13:02:19|salida
88000016|Aguilar Ilacopa|Hugo Jorge|2026-06-24 07:55:16|entrada
88000016|Aguilar Ilacopa|Hugo Jorge|2026-06-24 13:04:20|salida
88000016|Aguilar Ilacopa|Hugo Jorge|2026-06-25 07:56:17|entrada
88000016|Aguilar Ilacopa|Hugo Jorge|2026-06-25 13:06:21|salida
88000016|Aguilar Ilacopa|Hugo Jorge|2026-06-26 07:57:18|entrada
88000016|Aguilar Ilacopa|Hugo Jorge|2026-06-26 13:08:22|salida
88000016|Aguilar Ilacopa|Hugo Jorge|2026-06-29 07:45:21|entrada
88000016|Aguilar Ilacopa|Hugo Jorge|2026-06-29 13:04:25|salida
88000016|Aguilar Ilacopa|Hugo Jorge|2026-06-30 07:46:22|entrada
88000016|Aguilar Ilacopa|Hugo Jorge|2026-06-30 13:06:26|salida
88000017|Cruz Soto|Diana Elena|2026-06-01 07:48:00|entrada
88000017|Cruz Soto|Diana Elena|2026-06-01 13:09:08|salida
88000017|Cruz Soto|Diana Elena|2026-06-02 07:49:01|entrada
88000017|Cruz Soto|Diana Elena|2026-06-02 13:01:09|salida
88000017|Cruz Soto|Diana Elena|2026-06-03 07:50:02|entrada
88000017|Cruz Soto|Diana Elena|2026-06-03 13:03:10|salida
88000017|Cruz Soto|Diana Elena|2026-06-04 07:51:03|entrada
88000017|Cruz Soto|Diana Elena|2026-06-04 13:05:11|salida
88000017|Cruz Soto|Diana Elena|2026-06-05 07:52:04|entrada
